sec,mm,N,mm(normalized),strain,stress
79.46256256,4.039569758,15046.59863,4.010900315,0.068656287,329942713.6
79.47249603,4.03962424,15037.89648,4.010954797,0.06865722,329751892.3
79.48242188,4.04019421,15038.04492,4.011524767,0.068666976,329755147.3
79.49234772,4.040698521,15047.88086,4.012029078,0.068675609,329970830.4
79.50228119,4.040827975,15042.3457,4.012158532,0.068677825,329849455.1
79.51220703,4.040759522,15034.0791,4.012090079,0.068676653,329668184.6
79.52213287,4.041618202,15037.74414,4.012948759,0.068691352,329748551.8
79.53206635,4.042771645,15042.85156,4.014102202,0.068711096,329860547.6
79.54199219,4.043541383,15041.29492,4.01487194,0.068724271,329826413.5
79.55191803,4.043661989,15037.83203,4.014992546,0.068726336,329750479.1
79.5618515,4.043425899,15035.70996,4.014756456,0.068722295,329703946.2
79.57177734,4.044258967,15038.7168,4.015589524,0.068736555,329769880.4
79.58170319,4.045832902,15040.05957,4.017163459,0.068763496,329799324.7
79.59163666,4.04529972,15041.77441,4.016630277,0.06875437,329836927.8
79.6015625,4.046527669,15041.94727,4.017858226,0.068775389,329840718.3
79.61148834,4.046625458,15046.2832,4.017956015,0.068777063,329935796.8
79.62142181,4.047477152,15044.64355,4.018807709,0.068791642,329899842.5
79.63134766,4.048217088,15035.75488,4.019547645,0.068804308,329704931.2
79.6412735,4.047481343,15033.59277,4.0188119,0.068791713,329657520.3
79.65120697,4.048864823,15031.91895,4.02019538,0.068815395,329620816.7
79.66113281,4.049194045,15040.24805,4.020524602,0.068821031,329803457.7
79.67105865,4.04945761,15042.45508,4.020788167,0.068825542,329851853.6
79.68099213,4.050158896,15042.37012,4.021489452,0.068837546,329849990.6
79.69091797,4.050727002,15040.60156,4.022057559,0.068847271,329811209.5
79.70084381,4.05096123,15040.27637,4.022291787,0.06885128,329804078.7
79.71077728,4.051987082,15043.43848,4.023317639,0.06886884,329873417.6
79.72070313,4.052198492,15048.48145,4.023529049,0.068872459,329984000.2
79.73062897,4.053527024,15047.2959,4.024857581,0.0688952,329958003.4
79.74056244,4.052991048,15040.0791,4.024321604,0.068886025,329799753
79.75048828,4.053808749,15039.41406,4.025139306,0.068900022,329785169.9
79.76041412,4.054891411,15040.01465,4.026221968,0.068918555,329798339.7
79.7703476,4.054035526,15033.19141,4.025366083,0.068903904,329648719.3
79.78027344,4.054778256,15034.31152,4.026108812,0.068916618,329673281.1
79.79019928,4.055600148,15032.81641,4.026930705,0.068930686,329640496.3
79.80013275,4.055577796,15043.75293,4.026908353,0.068930304,329880312.9
79.81005859,4.057037644,15052.58008,4.028368201,0.068955293,330073875.2
79.81998444,4.057281185,15054.7998,4.028611742,0.068959462,330122549.3
79.82991791,4.057916813,15052.21582,4.02924737,0.068970342,330065887.7
79.83984375,4.058666062,15047.67773,4.029996619,0.068983167,329966376.2
79.84976959,4.059336148,15051.85645,4.030666705,0.068994637,330058007.4
79.85970306,4.060010426,15055.0957,4.031340983,0.069006179,330129037.9
79.86962891,4.059528932,15039.12402,4.030859489,0.068997937,329778809.9
79.87955475,4.059747327,15031.81445,4.031077884,0.069001676,329618525.2
79.88948822,4.060426261,15030.59668,4.031756818,0.069013297,329591821.9
79.89941406,4.061534535,15035.44141,4.032865092,0.069032268,329698057.4
79.9093399,4.062376916,15042.58008,4.033707473,0.069046687,329854594.6
79.91927338,4.062789958,15032.77539,4.034120515,0.069053758,329639596.8
79.92919922,4.06198157,15031.9248,4.033312127,0.06903992,329620945
79.93912506,4.063223954,15036.89844,4.034554511,0.069061186,329730007.3
79.94905853,4.063809756,15041.02148,4.035140313,0.069071214,329820417.5
79.95898438,4.064897541,15039.12988,4.036228098,0.069089834,329778938.4
79.96891022,4.064275417,15030.88672,4.035605974,0.069079185,329598181.9
79.97884369,4.065085668,15036.55176,4.036416225,0.069093054,329722405.2
79.98876953,4.066035151,15045.6543,4.037365708,0.069109307,329922006.3
79.99869537,4.066743888,15049.39453,4.038074445,0.069121439,330004022.3
80.00862885,4.066927824,15038.63086,4.038258381,0.069124587,329767995.9
80.01855469,4.067968111,15036.24707,4.039298668,0.069142394,329715724
80.02848053,4.068303853,15040.52148,4.03963441,0.069148141,329809453.5
80.038414,4.068085924,15041.62207,4.039416481,0.069144411,329833587.3
80.04833984,4.069386981,15042.62695,4.040717538,0.069166682,329855622.4
80.05826569,4.069584887,15047.41211,4.040915444,0.069170069,329960551.6
80.06819916,4.070220515,15044.31152,4.041551072,0.06918095,329892561.7
80.078125,4.070726689,15035.4502,4.042057246,0.069189614,329698250.2
80.08805084,4.071117379,15043.15332,4.042447936,0.069196302,329867164.6
80.09798431,4.071807954,15036.39648,4.043138511,0.069208122,329719000.2
80.10791016,4.072178155,15037.2627,4.043508712,0.069214459,329737994.8
80.117836,4.0729139,15038.95801,4.044244457,0.069227053,329775169.6
80.12776947,4.073302262,15035.56445,4.044632818,0.069233701,329700755.4
80.13769531,4.073746968,15033.50293,4.045077525,0.069241313,329655550.3
80.14762115,4.073288292,15029.23438,4.044618849,0.069233462,329561949.3
80.15755463,4.07466013,15035.75,4.045990687,0.069256944,329704824.2
80.16748047,4.07466013,15034.07813,4.045990687,0.069256944,329668163.3
80.17740631,4.076020792,15042.32715,4.047351349,0.069280235,329849048.3
80.18733978,4.076108802,15037.18555,4.047439359,0.069281742,329736303
80.19726563,4.076901823,15037.54297,4.04823238,0.069295316,329744140.5
80.20719147,4.077406134,15042.43848,4.048736691,0.069303949,329851489.6
80.21712494,4.077639431,15044.1748,4.048969988,0.069307942,329889563.7
80.22705078,4.078232218,15045.35156,4.049562775,0.069318089,329915367.8
80.23697662,4.078718834,15038.89063,4.050049391,0.069326419,329773692.1
80.2469101,4.079856444,15038.03223,4.051187001,0.069345892,329754869.1
80.25683594,4.0788115,15029.7373,4.050142057,0.069328005,329572977.4
80.26676178,4.079434089,15024.81934,4.050764646,0.069338662,329465136
80.27669525,4.080598708,15025.48145,4.051929265,0.069358597,329479654.8
80.28662109,4.080653191,15030.75781,4.051983748,0.06935953,329595355.2
80.29654694,4.081168678,15029.68652,4.052499235,0.069368354,329571863.8
80.30648041,4.082442727,15034.58008,4.053773284,0.069390162,329679170.1
80.31640625,4.082860425,15037.62012,4.054190982,0.069397312,329745832.3
80.32633209,4.082821775,15040.87305,4.054152332,0.069396651,329817162.7
80.33626556,4.084005486,15044.55664,4.055336043,0.069416913,329897936.7
80.34619141,4.084816203,15037.7666,4.056146759,0.06943079,329749044.3
80.35611725,4.084436689,15036.85938,4.055767246,0.069424294,329729150.7
80.36605072,4.085324705,15035.40527,4.056655262,0.069439494,329697264.9
80.37597656,4.08535637,15033.21777,4.056686927,0.069440036,329649297.3
80.3859024,4.085962661,15028.76563,4.057293218,0.069450415,329551670.5
80.39583588,4.086169414,15030.20215,4.057499971,0.069453954,329583170.6
80.40576172,4.087186884,15036.96289,4.058517441,0.06947137,329731420.5
80.41568756,4.087681882,15030.55078,4.059012439,0.069479843,329590815.4
80.42562103,4.088081419,15032.96875,4.059411976,0.069486682,329643836.8
80.43554688,4.088288173,15026.42285,4.05961873,0.069490221,329500297.9
80.44547272,4.089123569,15026.05078,4.060454126,0.069504521,329492139.1
80.45540619,4.088985268,15033.81641,4.060315825,0.069502154,329662424.3
80.46533203,4.090327304,15034.69141,4.061657861,0.069525126,329681611.4
80.47525787,4.090906586,15027.41504,4.062237143,0.069535042,329522054.7
80.48519135,4.090647679,15017.91797,4.061978236,0.06953061,329313802.4
80.49511719,4.090364091,15023.48438,4.061694648,0.069525756,329435862.9
80.50504303,4.092151299,15026.63281,4.063481856,0.069556348,329504901.9
80.5149765,4.092732444,15031.26465,4.064063001,0.069566296,329606469.2
80.52490234,4.093568306,15034.66211,4.064898863,0.069580604,329680968.9
80.53482819,4.093554337,15033.93359,4.064884894,0.069580364,329664993.8
80.54476166,4.094821401,15033.97852,4.066151958,0.069602053,329665979.1
80.5546875,4.094630945,15033.8623,4.065961502,0.069598793,329663430.6
80.56461334,4.095609765,15027.36621,4.066940322,0.069615548,329520983.9
80.57454681,4.095700569,15027.59277,4.067031126,0.069617102,329525952
80.58447266,4.095664248,15032.55664,4.066994805,0.069616481,329634800
80.5943985,4.096692894,15043.73926,4.068023451,0.069634089,329880013.2
80.60433197,4.098010249,15044.67871,4.069340806,0.069656638,329900613.5
80.61425781,4.097921308,15043.58594,4.069251865,0.069655116,329876651.2
80.62418365,4.098468926,15040.62793,4.069799483,0.06966449,329811787.7
80.63411713,4.099129699,15039.22168,4.070460256,0.0696758,329780951.4
80.64404297,4.099663347,15033.63281,4.070993904,0.069684935,329658398.3
80.65396881,4.10028547,15035.41016,4.071616027,0.069695584,329697372.2
80.66390228,4.100047052,15034.11816,4.071377609,0.069691503,329669041.1
80.67382813,4.100253806,15037.71582,4.071584362,0.069695042,329747930.8
80.68375397,4.101543222,15032.99707,4.072873779,0.069717114,329644457.8
80.69368744,4.102258943,15030.1123,4.0735895,0.069729365,329581200.4
80.70361328,4.101830069,15027.29297,4.073160626,0.069722024,329519377.9
80.71353912,4.102545325,15029.875,4.073875882,0.069734267,329575996.8
80.7234726,4.103578627,15032.85449,4.074909184,0.069751955,329641331.3
80.73339844,4.103530664,15029.5459,4.074861221,0.069751134,329568780.3
80.74332428,4.104879685,15038.29883,4.076210242,0.069774225,329760715.1
80.75325775,4.105188418,15030.50781,4.076518975,0.06977951,329589873.1
80.76318359,4.10484802,15026.75391,4.076178577,0.069773683,329507557.4
80.77310944,4.105638247,15028.35352,4.076968804,0.06978721,329542633.7
80.78304291,4.106033128,15027.44434,4.077363685,0.069793969,329522697.2
80.79296875,4.107311834,15036.6543,4.078642391,0.069815857,329724653.7
80.80289459,4.107511602,15034.47656,4.078842159,0.069819277,329676900.1
80.81282806,4.107836168,15025.47363,4.079166725,0.069824833,329479483.3
80.82275391,4.108168185,15024.93555,4.079498742,0.069830516,329467684.3
80.83267975,4.108340945,15022.61133,4.079671502,0.069833473,329416718.7
80.84261322,4.109089728,15033.06348,4.080420285,0.06984629,329645914
80.85253906,4.109791946,15038.78223,4.081122503,0.069858311,329771315.1
80.8624649,4.110345617,15036.40918,4.081676174,0.069867788,329719278.7
80.87239838,4.110790789,15030.94238,4.082121346,0.069875408,329599402.4
80.88232422,4.111753777,15026.74023,4.083084334,0.069891892,329507257.4
80.89225006,4.112321418,15016.82715,4.083651975,0.069901609,329289882.8
80.90218353,4.112099297,15023.93945,4.083429854,0.069897806,329445841.7
80.91210938,4.112368915,15018.37207,4.083699472,0.069902422,329323759.9
80.92203522,4.113061819,15018.2998,4.084392376,0.069914282,329322175.2
80.93196869,4.113561474,15023.3623,4.084892031,0.069922835,329433186
80.94189453,4.113627598,15023.24316,4.084958155,0.069923967,329430573.5
80.95182037,4.114503972,15028.30273,4.085834529,0.069938968,329541520
80.96175385,4.115317017,15022.7002,4.086647574,0.069952886,329418667.4
80.97167969,4.115478136,15019.83594,4.086808693,0.069955643,329355859.7
80.98160553,4.116177559,15021.97949,4.087508116,0.069967616,329402863.6
80.991539,4.117140081,15028.49707,4.088470638,0.069984092,329545781.5
81.00146484,4.117186181,15023.86914,4.088516738,0.069984881,329444300
81.01139069,4.118005745,15019.28418,4.089336302,0.06999891,329343760.7
81.02132416,4.118489102,15020.3291,4.089819658,0.070007183,329366673.8
81.03125,4.118373618,15022.15625,4.089704174,0.070005207,329406739.6
81.04117584,4.119679332,15027.28223,4.091009889,0.070027557,329519142.4
81.05110931,4.120043013,15025.68066,4.09137357,0.070033782,329484023.1
81.06103516,4.119988065,15023.99121,4.091318622,0.070032842,329446976.7
81.070961,4.121475853,15027.73926,4.09280641,0.070058309,329529164.2
81.08089447,4.121650476,15030.29004,4.092981033,0.070061298,329585097.9
81.09082031,4.122348037,15031.39941,4.093678594,0.070073239,329609424.2
81.10074615,4.122397397,15031.00195,4.093727954,0.070074083,329600708.7
81.11067963,4.123746417,15030.80664,4.095076974,0.070097175,329596425.9
81.12060547,4.123905674,15029.20508,4.095236231,0.070099901,329561306.8
81.13053131,4.123964813,15030.31738,4.09529537,0.070100914,329585697.4
81.14046478,4.124382511,15029.32715,4.095713068,0.070108063,329563983.6
81.15039063,4.124947824,15025.00391,4.096278381,0.07011774,329469183.3
81.16031647,4.125327338,15022.69141,4.096657894,0.070124236,329418474.7
81.17024994,4.12579719,15022.08594,4.097127747,0.070132279,329405197.9
81.18017578,4.126601387,15029.93359,4.097931944,0.070146045,329577281.6
81.19010162,4.127650056,15029.19141,4.098980613,0.070163995,329561007
81.2000351,4.127877299,15023.79785,4.099207856,0.070167885,329442736.7
81.20996094,4.127843305,15020.94336,4.099173862,0.070167303,329380143.3
81.21988678,4.128713161,15024.76855,4.100043718,0.070182193,329464022.3
81.22982025,4.128620028,15013.63086,4.099950585,0.070180599,329219794.4
81.23974609,4.129298963,15013.73633,4.10062952,0.07019222,329222107.1
81.24967194,4.1303006,15014.97949,4.101631157,0.070209366,329249367.2
81.25960541,4.129848443,15010.79785,4.101179,0.070201626,329157672
81.26953125,4.130891059,15011.69238,4.102221616,0.070219473,329177287.3
81.27945709,4.131794907,15020.67871,4.103125464,0.070234945,329374340
81.28939056,4.132135306,15019.18066,4.103465862,0.070240771,329341490.7
81.29931641,4.132664762,15018.65527,4.103995319,0.070249834,329329969.9
81.30924225,4.132410046,15020.4873,4.103740603,0.070245474,329370142.8
81.31917572,4.133016802,15021.8252,4.104347359,0.07025586,329399480.3
81.32910156,4.133808892,15024.64355,4.105139449,0.070269419,329461281.3
81.3390274,4.134858027,15016.93848,4.106188584,0.070287377,329292324.1
81.34896088,4.13445197,15013.57422,4.105782527,0.070280427,329218552.4
81.35888672,4.13557142,15021.6543,4.106901977,0.070299589,329395732.8
81.36881256,4.136573058,15021.05762,4.107903615,0.070316734,329382648.8
81.37874603,4.136606585,15018.16016,4.107937142,0.070317308,329319113.1
81.38867188,4.136697855,15019.25293,4.108028412,0.07031887,329343075.5
81.39859772,4.13731765,15024.19434,4.108648207,0.07032948,329451431
81.40853119,4.138153512,15021.97559,4.109484069,0.070343788,329402778.1
81.41845703,4.137665499,15012.43652,4.108996056,0.070335434,329193604.8
81.42838287,4.138530232,15010.15234,4.109860789,0.070350236,329143517.2
81.43831635,4.139152355,15014.91992,4.110482912,0.070360885,329248061
81.44824219,4.140299279,15020.85352,4.111629836,0.070380518,329378173.3
81.45816803,4.140086006,15023.72852,4.111416563,0.070376867,329441216.5
81.4681015,4.140723962,15025.21484,4.112054519,0.070387787,329473808.6
81.47802734,4.141748417,15031.25879,4.113078974,0.070405323,329606340.7
81.48795319,4.142463673,15028.72656,4.11379423,0.070417566,329550813.8
81.49788666,4.143163096,15028.46289,4.114493653,0.070429539,329545032
81.5078125,4.143356346,15019.29492,4.114686903,0.070432847,329343996.2
81.51773834,4.143358208,15012.27344,4.114688765,0.070432879,329190028.8
81.52767181,4.143399186,15014.4873,4.114729743,0.07043358,329238574.4
81.53759766,4.144791048,15021.60742,4.116121605,0.070457405,329394704.9
81.5475235,4.145174753,15022.8584,4.11650531,0.070463973,329422136.4
81.55745697,4.145708866,15026.78711,4.117039423,0.070473116,329508285.4
81.56738281,4.146317486,15027.34668,4.117648043,0.070483534,329520555.7
81.57730865,4.147152882,15019.49219,4.118483439,0.070497834,329348322
81.58724213,4.147580359,15014.68066,4.118910916,0.070505151,329242814.4
81.59716797,4.147759639,15015.77734,4.119090196,0.07050822,329266862.5
81.60709381,4.148431588,15019.49414,4.119762145,0.070519722,329348364.7
81.61702728,4.148690496,15009.26367,4.120021053,0.070524154,329124030.4
81.62695313,4.149128683,15005.8916,4.12045924,0.070531654,329050087.4
81.63687897,4.149621353,15004.43457,4.120951909,0.070540087,329018137.6
81.64681244,4.149471875,15004.97852,4.120802432,0.070537529,329030065.3
81.65673828,4.150243942,15008.30664,4.121574499,0.070550745,329103044.6
81.66666412,4.150695633,15011.00684,4.12202619,0.070558476,329162254.7
81.6765976,4.151854198,15015.63574,4.123184755,0.070578308,329263757.5
81.68652344,4.152337555,15022.125,4.123668112,0.070586582,329406054.4
81.69644928,4.153177608,15026.18945,4.124508165,0.070600961,329495179.9
81.70638275,4.153475165,15019.56152,4.124805722,0.070606055,329349842.2
81.71630859,4.153227899,15020.12402,4.124558456,0.070601822,329362176.8
81.72623444,4.154508468,15015.41211,4.125839025,0.070623742,329258853.7
81.73616791,4.154508468,15010.20801,4.125839025,0.070623742,329144737.9
81.74609375,4.154520109,15009.46094,4.125850666,0.070623942,329128356.1
81.75601959,4.155491944,15015.2959,4.126822501,0.070640577,329256305.5
81.76595306,4.155251663,15012.95313,4.12658222,0.070636464,329204933.1
81.77587891,4.156620707,15016.83789,4.127951264,0.070659898,329290118.3
81.78580475,4.15722467,15017.27637,4.128555227,0.070670237,329299733.3
81.79573822,4.157974385,15021.18066,4.129304942,0.07068307,329385346.8
81.80566406,4.158610012,15020.44141,4.129940569,0.07069395,329369136.5
81.8155899,4.159132484,15016.13379,4.130463041,0.070702894,329274678.8
81.82552338,4.159109667,15014.24707,4.130440224,0.070702503,329233306.7
81.83544922,4.159520846,15014.4834,4.130851403,0.070709541,329238488.9
81.84537506,4.15994972,15010.78418,4.131280277,0.070716883,329157372.2
81.85530853,4.160835873,15019.28711,4.13216643,0.070732051,329343825
81.86523438,4.161408171,15019.56934,4.132738728,0.070741847,329350013.7
81.87516022,4.161980003,15020.66504,4.13331056,0.070751636,329374040.3
81.88509369,4.162536468,15015.55176,4.133867025,0.070761161,329261916
81.89501953,4.162772559,15022.01855,4.134103116,0.070765202,329403720.1
81.90494537,4.163312726,15020.32422,4.134643283,0.070774449,329366566.8
81.91487885,4.164457787,15019.09277,4.135788344,0.070794049,329339563.5
81.92480469,4.164346028,15014.91406,4.135676585,0.070792136,329247932.5
81.93473053,4.16537514,15009.48145,4.136705697,0.070809752,329128805.9
81.944664,4.165123217,15008.95313,4.136453774,0.070805439,329117220.8
81.95458984,4.165813327,15007.12012,4.137143884,0.070817252,329077026.5
81.96451569,4.166028928,15007.17578,4.137359485,0.070820943,329078247
81.97444916,4.166830797,15009.32813,4.138161354,0.070834669,329125443.9
81.984375,4.167110194,15007.99707,4.13844075,0.070839451,329096256.3
81.99430084,4.168304615,15009.30859,4.139635172,0.070859897,329125015.4
82.00423431,4.168238491,15008.40723,4.139569048,0.070858765,329105250.3
82.01416016,4.168908577,15010.96875,4.140239134,0.070870235,329161419.5
82.024086,4.169011023,15005.92285,4.14034158,0.070871989,329050772.7
82.03401947,4.170071799,15016.08301,4.141402356,0.070890146,329273565.3
82.04394531,4.170482513,15012.91016,4.14181307,0.070897177,329203990.8
82.05387115,4.1708434,15014.66602,4.142173957,0.070903354,329242493.4
82.06380463,4.17132955,15014.45605,4.142660107,0.070911676,329237889.2
82.07373047,4.171638284,15010.93066,4.142968841,0.070916961,329160584.2
82.08365631,4.172798712,15005.91211,4.144129269,0.070936824,329050537.2
82.09358978,4.173768684,15006.34668,4.145099241,0.070953428,329060066.4
82.10351563,4.172791727,15005.31934,4.144122284,0.070936705,329037538.9
82.11344147,4.174102098,15005.02539,4.145432655,0.070959135,329031093.1
82.12337494,4.174670205,15010.12207,4.146000761,0.070968859,329142853.4
82.13330078,4.175206181,15005.24414,4.146536738,0.070978034,329035889.9
82.14322662,4.175535403,15003.30371,4.14686596,0.070983669,328993340
82.1531601,4.1766637,15001.98145,4.147994257,0.071002983,328964345.4
82.16308594,4.17667767,15003.85449,4.148008227,0.071003222,329005417.5
82.17301178,4.176889081,15010.20996,4.148219638,0.071006841,329144780.7
82.18294525,4.177826922,15002.41309,4.149157479,0.071022894,328973810.4
82.19287109,4.178058356,15000.82227,4.149388913,0.071026856,328938926.8
82.20279694,4.178256262,15003.38965,4.149586819,0.071030243,328995224.5
82.21273041,4.179180134,15005.92871,4.150510691,0.071046058,329050901.2
82.22265625,4.179457203,15002.97949,4.150787759,0.0710508,328986230.5
82.23258209,4.179600161,15002.10645,4.150930718,0.071053247,328967086.4
82.24251556,4.180538002,15002.88379,4.151868559,0.071069301,328984132
82.25244141,4.180869553,14998.26465,4.15220011,0.071074976,328882843.2
82.26236725,4.181496799,14996.44922,4.152827356,0.071085713,328843034.3
82.27230072,4.181544296,15001.63574,4.152874853,0.071086526,328956764.7
82.28222656,4.182502627,15011.16602,4.153833184,0.07110293,329165745.2
82.2921524,4.182879347,15009.72949,4.154209904,0.071109379,329134244.9
82.30208588,4.184787162,15007.06055,4.156117719,0.071142036,329075720.2
82.31201172,4.183794372,15005.39355,4.155124929,0.071125042,329039166.1
82.32193756,4.184346646,14999.10156,4.155677203,0.071134495,328901195
82.33187103,4.185448401,14993.04297,4.156778958,0.071153354,328768341.9
82.34179688,4.185170867,14992.86426,4.156501423,0.071148604,328764423.1
82.35172272,4.184957594,14994.94922,4.156288151,0.071144953,328810142.3
82.36165619,4.185758997,15000.89355,4.157089554,0.071158671,328940489.9
82.37158203,4.187570885,15007.94238,4.158901442,0.071189686,329095057
82.38150787,4.187389277,15004.22852,4.158719834,0.071186577,329013619.3
82.39144135,4.18830663,15010.78809,4.159637187,0.07120228,329157457.9
82.40136719,4.188499879,15011.08594,4.159830436,0.071205588,329163989.2
82.41129303,4.189512692,15007.93457,4.160843249,0.071222924,329094885.8
82.4212265,4.189351574,15005.7959,4.160682131,0.071220167,329047988.9
82.43115234,4.1898489,15001.51367,4.161179457,0.07122868,328954087.9
82.44107819,4.190230276,15005.69238,4.161560833,0.071235208,329045718.9
82.45101166,4.191668238,15002.38867,4.162998795,0.071259822,328973275
82.4609375,4.192426801,15005.25879,4.163757358,0.071272807,329036211.1
82.47086334,4.191888496,15000.68652,4.163219053,0.071263592,328935950.1
82.48079681,4.192306194,15000.37305,4.163636751,0.071270742,328929076.3
82.49072266,4.193071276,15007.19336,4.164401833,0.071283838,329078632.5
82.5006485,4.193927627,15005.96289,4.165258184,0.071298497,329051650.7
82.51058197,4.194604233,15010.31445,4.16593479,0.071310079,329147071.9
82.52050781,4.195294809,15010.72559,4.166625366,0.071321899,329156087.4
82.53043365,4.19558771,15001.58008,4.166918266,0.071326913,328955544.1
82.54036713,4.195592366,14997.66016,4.166922923,0.071326993,328869587.9
82.55029297,4.195844289,15001.56836,4.167174846,0.071331305,328955287.2
82.56021881,4.196346272,15001.5957,4.167676829,0.071339898,328955886.7
82.57015228,4.197281785,14997.88672,4.168612342,0.071355911,328874555.9
82.58007813,4.198278766,15002.7959,4.169609323,0.071372977,328982204.7
82.59000397,4.198280629,15002.02344,4.169611186,0.071373009,328965266.2
82.59993744,4.198764917,15005.69141,4.170095473,0.071381299,329045697.6
82.60986328,4.198435228,14997.18164,4.169765785,0.071375655,328859094.9
82.61978912,4.200420342,15001.88672,4.171750899,0.071409635,328962268.2
82.6297226,4.200538155,15000.67188,4.171868712,0.071411652,328935629.1
82.63964844,4.201119766,14998.05664,4.172450323,0.071421608,328878281.9
82.64957428,4.20089066,14992.01563,4.172221217,0.071417686,328745814.3
82.65950775,4.201696254,14992.55371,4.173026811,0.071431476,328757613.4
82.66943359,4.201612435,14989.20801,4.172942992,0.071430041,328684248.7
82.67935944,4.202121403,14995.34863,4.17345196,0.071438753,328818900.5
82.68929291,4.203032237,14993.15918,4.174362793,0.071454344,328770890.1
82.69921875,4.203660879,14989.45508,4.174991436,0.071465105,328689666.4
82.70914459,4.203540273,14989.93066,4.17487083,0.071463041,328700095
82.71907806,4.205100704,14988.10938,4.176431261,0.071489751,328660157.8
82.72900391,4.205148201,14986.41504,4.176478758,0.071490564,328623004.2
82.73892975,4.206025042,14990.9375,4.177355599,0.071505573,328722173
82.74886322,4.205568228,14993.70801,4.176898785,0.071497754,328782924.9
82.75878906,4.206556361,14991.4502,4.177886918,0.071514668,328733415.5
82.7687149,4.206860438,14987.58496,4.178190995,0.071519873,328648658.3
82.77864838,4.207666963,14983.4209,4.17899752,0.071533679,328557348.6
82.78857422,4.207766615,14978.98438,4.179097172,0.071535385,328460064.3
82.79850006,4.207278136,14976.82715,4.178608693,0.071527023,328412760.4
82.80843353,4.208641127,14991.29297,4.179971684,0.071550354,328729967.8
82.81835938,4.210119136,14994.22852,4.181449693,0.071575654,328794338.7
82.82828522,4.210473504,15000.81641,4.181804061,0.07158172,328938798.3
82.83821869,4.210575949,15002.78906,4.181906506,0.071583473,328982054.7
82.84814453,4.211318679,15003.35156,4.182649236,0.071596187,328994389.3
82.85807037,4.212038592,14998.31836,4.183369148,0.07160851,328884021
82.86800385,4.21287166,14991.94434,4.184202216,0.07162277,328744251.1
82.87792969,4.211967811,14985.79199,4.183298368,0.071607298,328609342
82.88785553,4.213323817,14994.68945,4.184654374,0.07163051,328804446
82.897789,4.213337321,14998.18945,4.184667878,0.071630741,328881194.2
82.90771484,4.213991109,14991.27148,4.185321666,0.071641932,328729496.6
82.91764069,4.214459099,14987.51172,4.185789656,0.071649943,328647052.3
82.92757416,4.214917775,14988.66211,4.186248332,0.071657794,328672278.1
82.9375,4.216487054,14993.33789,4.187817611,0.071684656,328774808.9
82.94742584,4.216507543,14988.04004,4.1878381,0.071685007,328658637.3
82.95735931,4.217007197,14989.19727,4.188337754,0.07169356,328684013.2
82.96728516,4.216973204,14992.06348,4.188303761,0.071692978,328746863.6
82.977211,4.218374379,14995.13379,4.189704936,0.071716962,328814189.5
82.98714447,4.218935035,14996.41504,4.190265592,0.071726559,328842284.8
82.99707031,4.218376707,14992.89941,4.189707264,0.071717002,328765193.9
83.00699615,4.219277762,15001.73047,4.190608319,0.071732426,328958841.9
83.01692963,4.219898023,14991.73633,4.19122858,0.071743043,328739689.8
83.02685547,4.219968338,14992.2666,4.191298895,0.071744247,328751317.6
83.03678131,4.220749717,14997.0957,4.192080274,0.071757622,328857210.4
83.04671478,4.221303854,14993.4668,4.192634411,0.071767107,328777635.7
83.05664063,4.222432617,14989.22852,4.193763174,0.071786429,328684698.4
83.06656647,4.222320858,14990.14453,4.193651415,0.071784516,328704784.7
83.07649994,4.222679883,14990.36816,4.19401044,0.071790661,328709688.5
83.08642578,4.222625401,14979.31738,4.193955958,0.071789729,328467366.3
83.09635162,4.223567899,14980.17578,4.194898456,0.071805862,328486189.4
83.1062851,4.224996082,14984.30566,4.196326639,0.071830309,328576749.6
83.11621094,4.224912263,14988.14551,4.19624282,0.071828874,328660950.1
83.12613678,4.225387238,14987.95801,4.196717795,0.071837004,328656838.6
83.13607025,4.225748125,14989.22461,4.197078682,0.071843182,328684612.7
83.14599609,4.227017518,14992.22656,4.198348075,0.071864911,328750439.6
83.15592194,4.226554185,14994.71777,4.197884742,0.071856979,328805067
83.16585541,4.227796569,14996.2959,4.199127126,0.071878246,328839672.3
83.17578125,4.228777252,14998.97559,4.200107809,0.071895033,328898432.7
83.18570709,4.229027312,15002.69434,4.200357869,0.071899313,328979977.7
83.19564056,4.229056649,14991.52051,4.200387206,0.071899815,328734957.3
83.20556641,4.229542799,14983.7373,4.200873356,0.071908137,328564286.6
83.21549225,4.23009228,14980.13086,4.201422837,0.071917543,328485204.4
83.22542572,4.230312537,14979.75,4.201643094,0.071921313,328476852.8
83.23535156,4.23130719,14978.55859,4.202637747,0.071938339,328450727.5
83.2452774,4.231316037,14984.60352,4.202646594,0.07193849,328583281.1
83.25521088,4.232102074,14984.72363,4.203432631,0.071951945,328585914.9
83.26513672,4.23253607,14985.06055,4.203866627,0.071959374,328593302.9
83.27506256,4.233121872,14983.85352,4.204452429,0.071969401,328566835.1
83.28499603,4.234104883,14983.62793,4.20543544,0.071986228,328561888.3
83.29492188,4.233028274,14978.63086,4.204358831,0.071967799,328452312.3
83.30484772,4.234130029,14977.0166,4.205460586,0.071986658,328416914.7
83.31478119,4.235033877,14978.90918,4.206364434,0.07200213,328458415.3
83.32470703,4.235647153,14980.38281,4.20697771,0.072012628,328490729.1
